download_count,project,download_percentage
54940,kaldi-native-fbank,0.00010637405492484959
54915,binsize,0.00010632565027663116
54914,habachen,0.00010632371409070241
54899,fastobo,0.00010629467130177136
54898,aws-cdk-aws-codepipeline,0.0001062927351158426
54862,torchio,0.00010622303242240805
54852,eth-tester,0.00010620367056312068
54843,types-authlib,0.00010618624488976204
54827,mdx-breakless-lists,0.00010615526591490224
54825,linode-api4,0.00010615139354304474
54823,hostsman,0.00010614752117118729
54821,googleapis-common-protos-stubs,0.0001061436487993298
54817,eth-brownie,0.00010613590405561485
54816,prowler,0.00010613396786968613
54811,numpy-rms,0.00010612428694004243
54803,langchain-google-calendar-tools,0.00010610879745261252
54795,kserve,0.00010609330796518263
54786,agentops,0.00010607588229182398
54763,jijzept,0.00010603135001546301
54756,flwr-nightly,0.00010601779671396186
54738,robotremoteserver,0.00010598294536724457
54728,slumber,0.0001059635835079572
54705,cdktf-cdktf-provider-tls,0.00010591905123159624
54695,csv-validation,0.00010589968937230885
54672,whisper-timestamped,0.00010585515709594789
54648,zope-traversing,0.00010580868863365818
54642,rechunker,0.00010579707151808577
54635,marshmallow-polyfield,0.00010578351821658458
54627,sqlalchemy-searchable,0.00010576802872915468
54609,elastic-agent-client,0.00010573317738243742
54589,opencensus-ext-threading,0.00010569445366386266
54579,pytest-responses,0.00010567509180457527
54544,wagtail-modeladmin,0.00010560732529706945
54516,humps,0.0001055531120910648
54512,clean-text,0.00010554536734734985
54484,python-fasthtml,0.00010549115414134519
54478,dagster-dlt,0.00010547953702577278
54476,flowetl,0.0001054756646539153
54475,ssm-parameter-store,0.00010547372846798657
54458,atlassian-doc-builder,0.00010544081330719802
54452,sshuttle,0.00010542919619162558
54448,vllm-flash-attn,0.00010542145144791064
54441,cdktf-cdktf-provider-azuread,0.00010540789814640947
54423,async-cache,0.00010537304679969221
54418,wordfreq,0.0001053633658700485
54392,demoji,0.00010531302503590134
54388,dask-glm,0.00010530528029218639
54385,poetry-multiproject-plugin,0.00010529947173440016
54383,ua-generator,0.0001052955993625427
54382,codeintel,0.00010529366317661395
54368,nucliadb-utils,0.00010526655657361164
54346,pytgcalls,0.00010522396048317939
54335,libmagic,0.00010520266243796328
54333,snakemake-interface-common,0.00010519879006610579
54319,pypmml,0.00010517168346310348
54311,ais-dom,0.00010515619397567357
54310,base32-crockford,0.00010515425778974484
54309,fschat,0.00010515232160381611
54292,honeybee-radiance,0.00010511940644302757
54286,openshift-client,0.00010510778932745513
54286,pulumi-eks,0.00010510778932745513
54279,streamlit-antd-components,0.00010509423602595397
54265,teeplot,0.00010506712942295165
54260,envtpl,0.00010505744849330796
54256,s3pypi,0.000105049703749593
54240,jsoncomparison,0.00010501872477473321
54239,mct-nightly,0.00010501678858880446
54232,aws-cdk-aws-batch-alpha,0.0001050032352873033
54211,basket-client,0.0001049625753827998
54196,ursina,0.00010493353259386874
54173,rpi-gpio,0.00010488900031750777
54163,arro3-compute,0.00010486963845822039
54154,pingparsing,0.00010485221278486177
54115,label-studio-tools,0.00010477670153364098
54106,streamlit-chat,0.00010475927586028235
54104,optional-django,0.00010475540348842486
54099,fast-query-parsers,0.00010474572255878117
54083,coverxygen,0.00010471474358392139
54079,yourdfpy,0.00010470699884020644
54079,ed25519-blake2b,0.00010470699884020644
54072,kubernetes-validate,0.00010469344553870526
54054,auto-coder,0.00010465859419198798
54048,point-cloud-utils,0.00010464697707641556
54035,cdktf-cdktf-provider-pagerduty,0.00010462180665934197
54011,msvc-runtime,0.00010457533819705227
54006,biplist,0.00010456565726740858
54003,evervault-attestation-bindings,0.00010455984870962237
53999,aws-cdk-aws-events-targets,0.00010455210396590741
53935,labelme,0.0001044281880664682
53931,v3io-frames,0.00010442044332275326
53924,opack2,0.0001044068900212521
53890,arro3-io,0.000104341059699675
53888,visdom,0.00010433718732781754
53884,litserve,0.00010432944258410258
53866,cornac,0.00010429459123738529
53861,pandasdmx,0.00010428491030774161
53849,rdflib-jsonld,0.00010426167607659676
53832,panda3d-gltf,0.00010422876091580822
53827,flake8-assertive,0.00010421907998616453
53815,clarifai-grpc,0.00010419584575501968
53794,debian-inspector,0.00010415518585051618
53786,dall-e,0.00010413969636308627
53783,annotatedyaml,0.00010413388780530006
53756,openfermion,0.00010408161078522415
53749,azure-cli-acs,0.00010406805748372299
53738,pan-python,0.00010404675943850689
53725,slip10,0.00010402158902143328
53707,tronpy,0.00010398673767471599
53696,longport,0.00010396543962949989
53687,affinegap,0.00010394801395614124
53683,barcodenumber,0.00010394026921242629
53680,django-cron,0.00010393446065464008
53678,cdk-lambda-layer-wget,0.00010393058828278261
53667,thespian,0.00010390929023756648
53667,libopencv,0.00010390929023756648
53664,edx-bulk-grades,0.00010390348167978027
53657,model-mommy,0.00010388992837827911
53655,flet-desktop,0.00010388605600642163
53639,pyats-easypy,0.00010385507703156182
53616,allure-robotframework,0.00010381054475520087
53610,pychrome,0.00010379892763962845
53600,m2r,0.00010377956578034106
53597,pyshacl,0.00010377375722255485
53579,nano-vectordb,0.00010373890587583759
53578,argbind,0.00010373696968990884
53575,graphqlclient,0.00010373116113212263
53563,fix-busted-json,0.00010370792690097778
53553,napalm,0.00010368856504169039
53542,etcd3gw,0.00010366726699647428
53533,sqlalchemy-repr,0.00010364984132311564
53495,tilemapbase,0.00010357626625782361
53491,types-invoke,0.00010356852151410867
53476,unitycatalog,0.0001035394787251776
53475,connection-pool,0.00010353754253924886
53466,django-compat,0.00010352011686589021
53458,spur,0.0001035046273784603
53456,rabbitizer,0.00010350075500660285
53455,umongo,0.0001034988188206741
53451,grafana-django-saml2-auth,0.00010349107407695916
53434,shipyard-templates,0.0001034581589161706
53430,qulab,0.00010345041417245566
53427,algebraic-immunity-utils,0.00010344460561466945
53423,cashews,0.0001034368608709545
53414,cdktf-cdktf-provider-local,0.00010341943519759585
53401,unicon-plugins,0.00010339426478052228
53392,mendeleev,0.00010337683910716363
53371,django-aesfield,0.00010333617920266013
53366,eva-decord,0.00010332649827301644
53349,x2paddle,0.00010329358311222791
53308,openedx-learning,0.00010321419948914966
53305,delvewheel,0.00010320839093136344
53303,lightning-parser-lib,0.00010320451855950596
53292,sphinx-immaterial,0.00010318322051428986
53269,tdewolff-minify,0.00010313868823792889
53261,dbt-coverage,0.00010312319875049899
53254,pypdf4,0.00010310964544899783
53250,mavproxy,0.00010310190070528287
53245,django-currentuser,0.00010309221977563918
53209,frozen-flask,0.00010302251708220463
53205,rhoknp,0.00010301477233848967
53134,osmium,0.0001028773031375493
53113,drf-excel,0.0001028366432330458
53095,filtercascade,0.00010280179188632853
53092,browsergym,0.0001027959833285423
53074,batchgenerators,0.00010276113198182503
53037,tencentcloud-sdk-python-tan,0.00010268949310246173
53036,terrasnek,0.000102687556916533
53033,reproject,0.00010268174835874679
53030,siphash,0.00010267593980096057
53003,btsocket,0.00010262366278088466
52999,django-bleach,0.00010261591803716971
52996,ocpp,0.0001026101094793835
52992,pyasn,0.00010260236473566855
52990,cutlet,0.00010259849236381107
52973,hsms,0.00010256557720302251
52970,universal-startfile,0.0001025597686452363
52957,loggly-python-handler,0.00010253459822816272
52953,higher,0.00010252685348444776
52935,commit-check,0.0001024920021377305
52915,nucliadb-sdk,0.00010245327841915573
52857,behavex,0.00010234097963528896
52854,dbsqlcli,0.00010233517107750272
52850,numbagg,0.00010232742633378778
52829,django-user-tasks,0.0001022867664292843
52823,xblock-utils,0.00010227514931371186
52822,probeinterface,0.00010227321312778314
52814,configparser2,0.00010225772364035324
52804,demjson,0.00010223836178106585
52796,sphinxcontrib-googleanalytics,0.00010222287229363595
52786,silx,0.00010220351043434858
52779,cursive,0.0001021899571328474
52758,textx,0.00010214929722834392
52745,babelfish,0.00010212412681127033
52731,home-connect-async,0.000102097020208268
52730,bridgekeeper,0.00010209508402233926
52715,mongoquery,0.0001020660412334082
52706,serverlessrepo,0.00010204861556004956
52706,console-menu,0.00010204861556004956
52699,voyager,0.00010203506225854841
52698,currency-symbols,0.00010203312607261966
52658,pyats-utils,0.00010195567863547015
52634,python-git,0.00010190921017318044
52629,dask-jobqueue,0.00010189952924353675
52624,gnews,0.00010188984831389306
52617,guessit,0.0001018762950123919
52614,viser,0.0001018704864546057
52608,openedx-calc,0.00010185886933903327
52575,django-leaflet,0.00010179497520338492
52557,cdk-docker-image-deployment,0.00010176012385666763
52525,pure-python-adb,0.00010169816590694803
52520,binance-futures-connector,0.00010168848497730435
52517,typed-settings,0.00010168267641951813
52505,stemming,0.00010165944218837326
52501,elasticsearch5,0.00010165169744465832
52485,django-querycount,0.00010162071846979854
52484,pyats-kleenex,0.00010161878228386979
52472,moose-lib,0.00010159554805272494
52471,patchright,0.00010159361186679619
52462,types-editdistance,0.00010157618619343754
52458,sphinxcontrib-katex,0.0001015684414497226
52452,chem,0.00010155682433415019
52450,mapply,0.00010155295196229269
52449,mmcv-full,0.00010155101577636397
52442,marketing-attribution-models,0.0001015374624748628
52436,oslo-vmware,0.00010152584535929038
52401,nrel-pysam,0.00010145807885178456
52393,pyats-datastructures,0.00010144258936435466
52388,pyobjc-framework-mediaextension,0.00010143290843471096
52380,abstra,0.00010141741894728106
52378,edx-organizations,0.0001014135465754236
52375,dolphin-memory-engine,0.00010140773801763737
52375,edx-search,0.00010140773801763737
52357,signal-processing-algorithms,0.00010137288667092011
52356,rwslib,0.00010137095048499136
52345,django-nested-inline,0.00010134965243977526
52335,super-csv,0.00010133029058048786
52329,django-authlib,0.00010131867346491545
52308,pyats,0.00010127801356041195
52307,npy-append-array,0.0001012760773744832
52306,sortedcontainers-stubs,0.00010127414118855448
52298,pyats-topology,0.00010125865170112458
52279,edx-name-affirmation,0.00010122186416847854
52278,genie,0.00010121992798254982
52277,base36,0.00010121799179662108
52260,abqpy,0.00010118507663583253
52250,newsapi-python,0.00010116571477654517
52244,baron,0.00010115409766097273
52237,cronex,0.00010114054435947157
52225,smdebug,0.00010111731012832672
52219,pytest-monitor,0.00010110569301275431
52212,flowmachine,0.00010109213971125312
52207,pyats-results,0.00010108245878160946
52203,pyqrack,0.0001010747140378945
52186,dlite-python,0.00010104179887710596
52186,django-enumfields,0.00010104179887710596
52163,unsync,0.00010099726660074499
52156,font-roboto,0.00010098371329924381
52146,browsergym-webarena,0.00010096435143995645
52144,asciidoc,0.00010096047906809897
52141,colorspacious,0.00010095467051031274
52140,friendli-client,0.00010095273432438402
52139,anticaptchaofficial,0.00010095079813845528
52134,telnyx,0.0001009411172088116
52133,zi-api-auth-client,0.00010093918102288284
52133,gapic-google-cloud-datastore-v1,0.00010093918102288284
52126,bioc,0.00010092562772138168
52118,py3-validate-email,0.00010091013823395179
52116,pyctcdecode,0.00010090626586209432
52104,pyexiftool,0.00010088303163094946
52099,mm,0.00010087335070130577
52098,pysolarmanv5,0.00010087141451537702
52098,oslo-limit,0.00010087141451537702
52076,cdktf-cdktf-provider-external,0.0001008288184249448
52071,python-intercom,0.00010081913749530111
52036,topk-sdk,0.0001007513709877953
52030,browsergym-miniwob,0.00010073975387222287
52026,binance-klines,0.00010073200912850791
52005,obspy,0.00010069134922400444
52005,zope-size,0.00010069134922400444
51981,libconf,0.00010064488076171472
51981,finbourne-identity-sdk,0.00010064488076171472
51975,iso639,0.0001006332636461423
51955,fast-histogram,0.00010059453992756753
51923,retell-sdk,0.00010053258197784793
51906,django-netfields,0.0001004996668170594
51905,pytest-pep8,0.00010049773063113065
51902,arcp,0.00010049192207334445
51901,esbonio,0.00010048998588741571
51896,edsnlp,0.00010048030495777202
51889,monday,0.00010046675165627086
51888,help-tokens,0.00010046481547034211
51853,large-image-source-multi,0.00010039704896283629
51845,pyats-connections,0.00010038155947540639
51842,zhinst-core,0.00010037575091762019
51830,zope-filerepresentation,0.00010035251668647533
51815,python-constraint,0.00010032347389754425
51806,vmware-vcenter,0.00010030604822418563
51785,xdrlib3,0.00010026538831968213
51782,musicbrainzngs,0.00010025957976189592
51780,pyats-aereport,0.00010025570739003844
51775,vmware-vapi-runtime,0.00010024602646039476
51770,edx-sga,0.00010023634553075107
51757,aliyun-python-sdk-vpc,0.00010021117511367747
51745,pyfume,0.00010018794088253262
51722,blob,0.00010014340860617165
51719,pyats-aetest,0.00010013760004838544
51705,reuters-style,0.00010011049344538311
51684,jupysql-plugin,0.00010006983354087964
51673,allure-combine,0.0001000485354956635
51673,async-factory-boy,0.0001000485354956635
51671,commoncode,0.00010004466312380604
51658,hatchet-sdk,0.00010001949270673243
51655,ipfn,0.00010001368414894623
51655,ipsos-credibility-interval,0.00010001368414894623
51653,tinytag,0.00010000981177708874
51635,zope-annotation,9.997496043037148e-05
51635,whylogs-sketching,9.997496043037148e-05
51629,hypothesis-fspaths,9.996334331479904e-05
51614,lightly,9.993430052586798e-05
51609,edx-tincan-py35,9.992461959622429e-05
51605,aws-solutions-constructs-core,9.991687485250933e-05
51602,dmgbuild,9.991106629472313e-05
51602,chellow,9.991106629472313e-05
51600,saneyaml,9.990719392286566e-05
51575,geode-backgroundmesh,9.985878927464722e-05
51572,python-minifier,9.9852980716861e-05
51569,runstats,9.984717215907479e-05
51560,ossfs,9.982974648571615e-05
51551,py-jama-rest-client,9.98123208123575e-05
51550,atcf-data-parser,9.981038462642876e-05
51544,aliyun-log-python-sdk,9.979876751085635e-05
51520,pyromark,9.975229904856663e-05
51506,azure-cli-appservice,9.97251924455643e-05
51466,sfbulk2,9.964774500841481e-05
51457,spiceypy,9.963031933505617e-05
51455,tencentcloud-sdk-python-icr,9.962644696319868e-05
51438,scrapy-zyte-api,9.959353180241015e-05
51405,chia-puzzles-py,9.95296376667618e-05
51393,conda-pack,9.950640343561695e-05
51388,mailosaur,9.949672250597326e-05
51387,http-router,9.949478632004451e-05
51381,pylibftdi,9.94831692044721e-05
51380,ledgered,9.948123301854335e-05
51375,nixtla,9.947155208889966e-05
51367,bidsschematools,9.945606260146976e-05
51343,humbug,9.940959413918007e-05
51299,runai-model-streamer,9.932440195831562e-05
51299,robotexclusionrulesparser,9.932440195831562e-05
51281,sqlalchemy-schemadisplay,9.928955061159833e-05
51255,nvidia-resiliency-ext,9.923920977745115e-05
51246,aioprocessing,9.92217841040925e-05
51240,onnxruntime-tools,9.921016698852009e-05
51239,fyodorov-llm-agents,9.920823080259134e-05
51239,user-util,9.920823080259134e-05
51227,types-atomicwrites,9.918499657144649e-05
51227,pyats-reporter,9.918499657144649e-05
51221,msgraph-beta-sdk,9.917337945587405e-05
51220,podman-compose,9.917144326994533e-05
51213,pyats-async,9.915788996844415e-05
51194,sqlite-migrate,9.912110243579814e-05
51189,openpulse,9.911142150615445e-05
51186,sepaxml,9.910561294836824e-05
51177,colt5-attention,9.90881872750096e-05
51175,edx-codejail,9.908431490315213e-05
51158,partialjson,9.905139974236358e-05
51134,flake8-copyright,9.900493128007388e-05
51109,streamlit-agraph,9.895652663185545e-05
51109,torchfcpe,9.895652663185545e-05
51108,pytest-html-merger,9.89545904459267e-05
51102,dijkstar,9.894297333035426e-05
51089,rfc8785,9.891780291328069e-05
51089,done-xblock,9.891780291328069e-05
51065,sphinx-material,9.887133445099099e-05
51054,django-method-override,9.885003640577486e-05
51041,eeweather,9.882486598870128e-05
51034,botostubs,9.881131268720011e-05
51032,acid-xblock,9.880744031534264e-05
51024,gritql,9.879195082791274e-05
51022,mujoco-mjx,9.878807845605525e-05
51015,mct-quantizers-nightly,9.877452515455409e-05
51005,edx-milestones,9.875516329526673e-05
50992,aiohttp-wsgi,9.872999287819312e-05
50989,apimatic-core-interfaces,9.872418432040692e-05
50957,flask-sslify,9.866222637068732e-05
50936,x22,9.862156646618382e-05
50935,alibabacloud-cdn20180510,9.861963028025507e-05
50924,dafnyruntimepython,9.859833223503897e-05
50921,asyncio-pool,9.859252367725275e-05
50919,walrus,9.858865130539526e-05
50915,djangorestframework-bulk,9.858090656168032e-05
50914,graphdatascience,9.85789703757516e-05
50897,flake8-useless-assert,9.854605521496304e-05
50887,rocrate,9.852669335567567e-05
50884,mouse,9.852088479788945e-05
50883,businessready,9.851894861196073e-05
50871,pyulog,9.849571438081588e-05
50867,django-soft-delete,9.848796963710093e-05
50852,browsergym-experiments,9.845892684816984e-05
50835,pepperize-cdk-organizations,9.842601168738131e-05
50833,scikit-spatial,9.842213931552383e-05
50826,xw-utils,9.840858601402268e-05
50825,redbaron,9.840664982809393e-05
50815,pyats-tcl,9.838728796880656e-05
50801,nslookup,9.836018136580422e-05
50796,clickhouse-migrations,9.835050043616053e-05
50792,sentry-dramatiq,9.834275569244558e-05
50792,lib4sbom,9.834275569244558e-05
50789,xblock-drag-and-drop-v2,9.833694713465937e-05
50780,wyzeapy,9.831952146130074e-05
50772,zope-site,9.830403197387084e-05
50768,english-words,9.829628723015589e-05
50751,django-admin-env-notice,9.826337206936734e-05
50746,pyresample,9.825369113972365e-05
50732,azure-cli-vm,9.822658453672133e-05
50716,scrapegraphai,9.819560556186152e-05
50689,retworkx,9.81433285417856e-05
50677,pygohcl,9.812009431064075e-05
50673,python-magnumclient,9.81123495669258e-05
50672,robotframework-imaplibrary2,9.811041338099707e-05
50670,hazelcast-python-client,9.810654100913959e-05
50670,pytorchvideo,9.810654100913959e-05
50665,codejail-includes,9.809686007949591e-05
50634,ml-insights,9.803683831570502e-05
50626,pemjax,9.802134882827512e-05
50626,fabio,9.802134882827512e-05
50615,recommender-xblock,9.800005078305902e-05
50614,staff-graded-xblock,9.799811459713027e-05
50566,license-header-check,9.790517767255086e-05
50565,llama-index-llms-bedrock-converse,9.790324148662214e-05
50545,cdk-emrserverless-with-delta-lake,9.786451776804737e-05
50541,pytricia,9.785677302433243e-05
50518,haplyhardwareapi,9.781224074797146e-05
50500,django-cryptography-django5,9.777738940125417e-05
50494,coqui-tts-trainer,9.776577228568176e-05
50493,cysystemd,9.776383609975301e-05
50491,libpcap,9.775996372789552e-05
50457,djangocms-text-ckeditor,9.769413340631845e-05
50451,howso-engine,9.768251629074601e-05
50449,python-rtmidi,9.767864391888856e-05
50425,vmware-vapi-common-client,9.763217545659885e-05
50403,aiosql,9.758957936616663e-05
50403,binary,9.758957936616663e-05
50394,product-key-memory,9.757215369280799e-05
50385,large-image-source-vips,9.755472801944934e-05
50376,nemo-text-processing,9.75373023460907e-05
50370,pynng,9.752568523051828e-05
50344,sqlite-bro,9.747534439637108e-05
50332,enmerkar-underscore,9.745211016522625e-05
50322,crowdsourcehinter-xblock,9.743274830593886e-05
50286,xblock-google-drive,9.73630456125043e-05
50274,asyncio-nats-client,9.733981138135945e-05
50259,types-first,9.731076859242839e-05
50255,pytest-portion,9.730302384871344e-05
50205,fauxfactory,9.720621455227657e-05
50180,pydlm,9.715780990405812e-05
50179,selenium-requests,9.715587371812937e-05
50176,autogluon-cloud,9.715006516034316e-05
50163,types-qrcode,9.712489474326957e-05
50139,pyfunceble-process-manager,9.707842628097986e-05
50117,source-distribution,9.703583019054764e-05
50106,aeidon,9.70145321453315e-05
50089,pytest-spec,9.698161698454299e-05
50085,django-memoize,9.697387224082803e-05
50084,pytest-twisted,9.697193605489929e-05
50055,tbb-devel,9.691578666296589e-05
50048,dbt-glue,9.690223336146473e-05
50046,allure-pytest-default-results,9.689836098960727e-05
50045,web-py,9.689642480367852e-05
50012,sunholo,9.683253066803017e-05
50009,pyplugs,9.682672211024397e-05
49998,paragraphs,9.680542406502785e-05
49978,runai-model-streamer-s3,9.67667003464531e-05
49970,cmakelint,9.67512108590232e-05
49962,manim,9.67357213715933e-05
49961,unicategories,9.673378518566456e-05
49957,sqlalchemy-dremio,9.67260404419496e-05
49956,eventkit,9.672410425602085e-05
49952,pyowm,9.671635951230591e-05
49952,libterraform,9.671635951230591e-05
49925,robotframework-archivelibrary,9.666408249222999e-05
49873,valkey-glide,9.656340082393562e-05
49855,liquidpy,9.652854947721836e-05
49855,pep-508-url-deps,9.652854947721836e-05
49852,daal4py,9.652274091943215e-05
49847,urlman,9.651305998978846e-05
49836,django-ninja-jwt,9.649176194457235e-05
49824,pyvcd,9.646852771342749e-05
49820,dwave-optimization,9.646078296971254e-05
49797,factor-analyzer,9.641625069335156e-05
49777,abstract-solcatcher,9.63775269747768e-05
49772,azure-mgmt-resourcehealth,9.636784604513313e-05
49770,s3urls,9.636397367327564e-05
49737,django-redshift-backend,9.630007953762732e-05
49732,mtmai,9.629039860798362e-05
49728,ordered-enum,9.628265386426868e-05
49702,aws-cdk-aws-kinesisfirehose,9.623231303012147e-05
49701,pytest-cmake,9.623037684419275e-05
49672,crudini,9.617422745225936e-05
49646,jax-jumpy,9.612388661811218e-05
49640,ete3,9.611226950253975e-05
49637,openedx-django-wiki,9.610646094475354e-05
49622,opensimplex,9.607741815582248e-05
49569,rouge-chinese,9.597480030159938e-05
49565,flask-injector,9.596705555788442e-05
49544,vastai-sdk,9.592639565338092e-05
49522,browsergym-visualwebarena,9.58837995629487e-05
49516,hya,9.587218244737626e-05
49471,xero-python,9.578505408058309e-05
49441,pymysql-pool,9.572696850272094e-05
49424,azure-cli-acr,9.569405334193239e-05
49388,olxcleaner,9.562435064849786e-05
49376,slither-analyzer,9.560111641735301e-05
49376,pulumi-github,9.560111641735301e-05
49372,xblock-poll,9.559337167363805e-05
49361,robotframework-crypto,9.557207362842192e-05
49360,mocker,9.55701374424932e-05
49327,insights-core,9.550624330684485e-05
49320,ladybug-core,9.549269000534369e-05
49319,arelle-release,9.549075381941495e-05
49316,volatile,9.548494526162873e-05
49316,curies,9.548494526162873e-05
49311,pin,9.547526433198504e-05
49308,python-dynamodb-lock-whatnick,9.546945577419884e-05
49302,azure-mgmt-streamanalytics,9.54578386586264e-05
49283,ahrs,9.542105112598038e-05
49273,soda-core-bigquery,9.540168926669301e-05
49269,glance-store,9.539394452297807e-05
49267,encord,9.539007215112059e-05
49246,coqui-tts,9.534941224661709e-05
49229,python-lsp-black,9.531649708582855e-05
49228,drake,9.531456089989981e-05
49225,whey,9.530875234211359e-05
49202,pytest-xdist-worker-stats,9.526422006575264e-05
49195,pyquil,9.525066676425146e-05
49188,pyfastx,9.52371134627503e-05
49172,pyqt6-webengine,9.52061344878905e-05
49171,django-bootstrap-v5,9.520419830196177e-05
49167,distinctipy,9.519645355824682e-05
49160,nvidia-stub,9.518290025674565e-05
49159,bittensor,9.518096407081692e-05
49158,python-magic-bin,9.517902788488817e-05
49147,async-upnp-client,9.515772983967207e-05
49128,djangocms-attributes-field,9.512094230702604e-05
49126,propelauth-py,9.511706993516857e-05
49109,tencentcloud-sdk-python-sqlserver,9.508415477438003e-05
49070,devicetorch,9.500864352315926e-05
49058,pcapy-ng,9.498540929201441e-05
49058,openedx-mongodbproxy,9.498540929201441e-05
49050,blind-watermark,9.49699198045845e-05
49048,bpemb,9.496604743272703e-05
49048,openedx-django-require,9.496604743272703e-05
49039,types-pyaudio,9.494862175936838e-05
49029,rel,9.4929259900081e-05
49022,torchfunc-nightly,9.491570659857985e-05
49007,azureml-contrib-services,9.488666380964878e-05
48997,browsergym-workarena,9.48673019503614e-05
48994,peakrdl-regblock,9.48614933925752e-05
48992,isbnlib,9.485762102071772e-05
48985,attmap,9.484406771921655e-05
48984,ntgcalls,9.484213153328781e-05
48980,geoarrow-c,9.483438678957286e-05
48954,xinference-client,9.478404595542568e-05
48940,types-datetimerange,9.475693935242336e-05
48931,libwebarena,9.473951367906471e-05
48929,factorio-rcon-py,9.473564130720724e-05
48928,mkl-devel,9.473370512127851e-05
48891,onnx-weekly,9.466206624191522e-05
48887,vale,9.465432149820026e-05
48857,rfswarm-manager,9.459623592033813e-05
48850,globre,9.458268261883697e-05
48847,juliacall,9.457687406105075e-05
48845,slurm-usage,9.457300168919328e-05
48843,phasedm,9.456912931733579e-05
48836,lsst-sphgeom,9.455557601583463e-05
48834,sty,9.455170364397716e-05
48830,tencentcloud-sdk-python-organization,9.45439589002622e-05
48827,advanced-alchemy,9.4538150342476e-05
48823,tencentcloud-sdk-python-region,9.453040559876104e-05
48815,cdk8s-grafana,9.451491611133113e-05
48814,setoptconf,9.451297992540241e-05
48814,cloud-governance,9.451297992540241e-05
48811,bigdl,9.450717136761619e-05
48810,cryptg,9.450523518168746e-05
48810,flask-simplelogin,9.450523518168746e-05
48804,pyastronomy,9.449361806611503e-05
48802,libvisualwebarena,9.448974569425756e-05
48798,alchemyjsonschema,9.44820009505426e-05
48789,zope-processlifetime,9.446457527718396e-05
48784,torchrec,9.445489434754028e-05
48784,certbot-dns-dynu,9.445489434754028e-05
48779,moose-cli,9.444521341789658e-05
48778,iterify,9.444327723196785e-05
48768,object-storage-proxy,9.442391537268047e-05
48767,behave-html-formatter,9.442197918675172e-05
48752,pycld3,9.439293639782067e-05
48741,mudata,9.437163835260455e-05
48739,quipclient,9.436776598074706e-05
48724,grab,9.4338723191816e-05
48720,pyros-genmsg,9.433097844810106e-05
48712,pyramid-oereb,9.431548896067115e-05
48697,mtmlib,9.42864461717401e-05
48681,hana-ml,9.425546719688029e-05
48677,scrapinghub,9.424772245316535e-05
48662,panflute,9.421867966423427e-05
48661,fastapi-login,9.421674347830554e-05
48655,cudo-compute,9.420512636273311e-05
48650,sure,9.419544543308942e-05
48648,class-registry,9.419157306123194e-05
48648,django-wkhtmltopdf,9.419157306123194e-05
48648,juliapkg,9.419157306123194e-05
48640,copybook,9.417608357380204e-05
48621,qsaas,9.413929604115603e-05
48621,shortid,9.413929604115603e-05
48609,asyncpraw,9.411606181001118e-05
48578,aim-ui,9.405604004622031e-05
48561,flask-minify,9.402312488543177e-05
48533,crispy-tailwind,9.39689116794271e-05
48500,django-click,9.390501754377877e-05
48493,dadaptation,9.389146424227761e-05
48461,lbt-grasshopper,9.3829506292558e-05
48451,c3-toolset-nightly,9.381014443327063e-05
48432,django-cid,9.37733569006246e-05
48419,django-smart-selects,9.374818648355101e-05
48418,pysmbclient,9.374625029762226e-05
48396,cvprac,9.370365420719004e-05
48386,rltest,9.368429234790267e-05
48384,safe-pysha3,9.368041997604519e-05
48370,django-resized,9.365331337304287e-05
48365,langchain-cli,9.364363244339918e-05
48349,botoinator,9.361265346853937e-05
48324,pytest-seleniumbase,9.356424882032093e-05
48314,python-libsedml,9.354488696103355e-05
48295,pyobjc-framework-devicediscoveryextension,9.350809942838753e-05
48278,awsipranges,9.347518426759899e-05
48275,base58check,9.346937570981278e-05
48264,flightradarapi,9.344807766459667e-05
48260,dragonfly-uwg,9.344033292088171e-05
48259,dvc-azure,9.343839673495298e-05
48244,ast-decompiler,9.34093539460219e-05
48218,pyhacrf-datamade,9.335901311187473e-05
48189,sqlalchemy-aurora-data-api,9.330286371994133e-05
48188,uk-bin-collection,9.33009275340126e-05
48162,compas,9.325058669986542e-05
48158,sfmergeutility,9.324284195615047e-05
48156,earthaccess,9.3238969584293e-05
48132,pulumi-cloudflare,9.31925011220033e-05
48120,aws-sns-message-validator,9.316926689085844e-05
48119,ome-types,9.316733070492969e-05
48110,openapi-generator-cli,9.314990503157106e-05
48107,cumm-cu124,9.314409647378484e-05
48099,rst2ansi,9.312860698635494e-05
48085,tencentcloud-sdk-python-tcaplusdb,9.310150038335261e-05
48061,minique,9.30550319210629e-05
48053,hai,9.303954243363302e-05
48036,prefetch-generator,9.300662727284446e-05
48028,typer-cli,9.299113778541457e-05
48022,uplink,9.297952066984214e-05
48016,mkdocs-pymdownx-material-extras,9.296790355426971e-05
48010,isolate-proto,9.295628643869729e-05
47991,tencentcloud-sdk-python-memcached,9.291949890605127e-05
47961,cdktf-cdktf-provider-postgresql,9.286141332818914e-05
47955,django-colorful,9.284979621261672e-05
47950,spidev,9.284011528297303e-05
47933,lazydocs,9.280720012218448e-05
47925,openedx-forum,9.279171063475459e-05
47883,pytest-datafiles,9.271039082574759e-05
47877,django-template-partials,9.269877371017516e-05
47843,yacman,9.263294338859809e-05
